x-tsne,y-tsne,sample_index
11.694953918457031,28.93690299987793,29663
-21.5449161529541,-1.2522388696670532,27042
4.170359134674072,18.790069580078125,8025
4.052351474761963,28.69529914855957,18071
11.848672866821289,-12.769515037536621,35757
-13.504919052124023,3.5699150562286377,32163
12.348982810974121,-17.04727554321289,18545
4.664419174194336,19.588563919067383,27159
41.16453552246094,3.879364252090454,35555
5.882577896118164,-12.162172317504883,23499
27.153202056884766,3.259171485900879,27081
-8.245530128479004,-34.23085021972656,21342
-28.43025779724121,-28.689266204833984,18929
24.62906265258789,-24.53160285949707,29166
7.449256896972656,-32.3726921081543,26948
-17.658411026000977,-33.22508239746094,16611
2.062612533569336,11.927337646484375,12913
3.325212001800537,12.004175186157227,16945
-11.700422286987305,-3.2072153091430664,10690
-8.45483684539795,-33.5096435546875,6163
-28.794658660888672,8.715914726257324,4187
35.90341567993164,-7.915481090545654,28111
32.167240142822266,-5.519096374511719,19729
-25.138031005859375,-12.94908618927002,4559
2.28061842918396,-24.158185958862305,19458
22.166400909423828,-7.47100830078125,16764
-8.478201866149902,-31.008211135864258,13287
21.648006439208984,6.807497978210449,7445
-19.96207618713379,-7.513840675354004,4734
23.75838851928711,-20.69124412536621,17242
7.573847770690918,11.108208656311035,5413
-6.615340232849121,20.19187355041504,22577
-2.592712879180908,-0.24429073929786682,13047
-28.120174407958984,-19.223716735839844,2595
24.022336959838867,22.042465209960938,17262
-16.87411117553711,36.662017822265625,1535
-27.896726608276367,19.595901489257812,5686
-5.0974321365356445,37.562992095947266,6097
0.22786733508110046,-9.188436508178711,14852
-29.346696853637695,-18.24358367919922,1820
-15.650439262390137,25.62300682067871,6879
14.928089141845703,15.468170166015625,16169
14.443020820617676,17.990188598632812,35212
-17.05760383605957,-2.728799819946289,29058
5.687678337097168,1.2046918869018555,10887
10.336760520935059,-25.255950927734375,29343
16.58844566345215,-18.803659439086914,32836
6.083735466003418,-5.954595565795898,23014
6.024972915649414,39.14258575439453,23776
0.7452641129493713,22.48653793334961,17444
1.4348275661468506,-33.85857391357422,5921
-25.015756607055664,19.396820068359375,4648
27.585674285888672,-5.467309951782227,21496
26.394451141357422,13.365750312805176,23819
-32.484588623046875,16.67103385925293,37555
3.777986764907837,-21.152908325195312,19629
-4.815321445465088,1.8769351243972778,6898
-24.774085998535156,20.244468688964844,5303
-10.979409217834473,13.198905944824219,10860
1.4078675508499146,31.581893920898438,20621
10.088502883911133,19.31967544555664,39607
-38.695411682128906,11.870150566101074,37822
-8.511445045471191,10.354658126831055,29175
-11.95843505859375,33.25130844116211,19781
12.19340991973877,-17.909748077392578,31599
14.149188041687012,-12.569210052490234,33665
2.5001347064971924,15.632969856262207,16357
-7.231594085693359,-31.635730743408203,32786
12.938207626342773,-12.423606872558594,11503
41.28993225097656,-2.0481460094451904,36511
34.28882598876953,-2.403977870941162,24602
10.146016120910645,-25.169437408447266,22283
11.212698936462402,-22.431318283081055,26157
-16.150741577148438,-3.603327512741089,36717
-11.047950744628906,26.25661277770996,22446
-16.372228622436523,-15.40433120727539,1517
2.029646873474121,-31.892732620239258,19056
-13.283912658691406,20.34369468688965,33474
20.30978775024414,5.300673007965088,23666
-10.177240371704102,7.290830135345459,34437
20.387981414794922,-7.828461647033691,18507
27.239267349243164,-25.880456924438477,36690
6.570828437805176,-11.836337089538574,35754
-7.2756781578063965,37.378211975097656,24792
-21.729360580444336,-34.843570709228516,8087
0.8550117015838623,34.751033782958984,7204
-20.184959411621094,4.476083278656006,38997
-11.364180564880371,38.371002197265625,19129
19.505115509033203,-22.46446990966797,7778
-18.710773468017578,18.111038208007812,10448
5.9456987380981445,29.11948013305664,20878
18.138137817382812,-23.062633514404297,33857
-21.866191864013672,-21.488807678222656,544
-18.203170776367188,-33.61814498901367,23060
-0.9973114132881165,-31.143024444580078,12905
-31.324485778808594,-20.855756759643555,3627
-4.874208927154541,-11.735772132873535,19067
11.0408935546875,-5.221063137054443,36297
-0.8502271175384521,24.479007720947266,23845
-15.236638069152832,-14.382293701171875,671
30.659759521484375,-15.17455005645752,30064
37.78699493408203,-6.0410919189453125,1336
7.142613887786865,2.9348385334014893,33378
37.61824417114258,-5.4452033042907715,33790
-17.73581314086914,-7.337957382202148,30145
-18.97600746154785,-34.52489471435547,6728
-22.281612396240234,-19.160919189453125,3436
8.81115436553955,-23.359657287597656,33905
17.273714065551758,-11.84061050415039,35851
9.627086639404297,2.5070114135742188,25313
-2.1996941566467285,-5.915292263031006,33519
15.541849136352539,-8.2441987991333,26541
-1.232669472694397,-2.04071044921875,19722
10.970074653625488,-26.546138763427734,39243
9.387007713317871,-11.502375602722168,6640
1.013339877128601,-7.485804557800293,10347
41.1580696105957,-2.593529224395752,34716
11.72102165222168,-11.941085815429688,13146
-0.6540778875350952,11.238668441772461,33996
35.99665832519531,2.5692954063415527,37311
21.790254592895508,30.006296157836914,19144
-5.5095438957214355,2.0280561447143555,23179
14.20716667175293,-20.65677261352539,19266
5.60571813583374,21.71331024169922,9327
-28.60600471496582,11.369253158569336,1713
