x-tsne,y-tsne
-5.59274959564209,8.79483413696289
21.288131713867188,3.0603392124176025
-7.991202354431152,28.663795471191406
25.37085723876953,5.2777252197265625
-0.37139442563056946,-9.303285598754883
-8.143073081970215,28.232280731201172
-17.60053253173828,30.799772262573242
-6.5284104347229,27.285863876342773
-11.778325080871582,28.544681549072266
-19.247034072875977,1.1663329601287842
5.518036365509033,7.344974994659424
2.09959077835083,-0.005935526452958584
-11.997276306152344,14.781529426574707
-0.06101706251502037,13.279414176940918
0.7627661824226379,-11.156341552734375
-0.6015476584434509,11.322046279907227
1.949161410331726,-1.1265121698379517
-34.4994010925293,-11.930876731872559
-17.920791625976562,-7.416046142578125
-12.382987976074219,7.604454040527344
10.257071495056152,13.895203590393066
-9.5355863571167,-12.694674491882324
-0.45062482357025146,30.584030151367188
-13.982194900512695,14.742990493774414
14.517073631286621,7.11174201965332
-10.572810173034668,-1.9277381896972656
23.052064895629883,-5.670969486236572
23.662145614624023,-2.072927951812744
-2.9145071506500244,-1.9833513498306274
-9.366832733154297,8.750360488891602
29.85808753967285,10.683290481567383
25.51233673095703,11.543968200683594
2.110821008682251,0.6841050982475281
-2.982191562652588,8.53697395324707
25.973129272460938,18.521997451782227
20.583154678344727,13.545597076416016
-6.92303466796875,-11.214430809020996
-19.41571044921875,28.045578002929688
-2.1616475582122803,-8.888734817504883
4.936229705810547,-26.982500076293945
19.319589614868164,-12.272456169128418
-4.437995433807373,9.210859298706055
18.283527374267578,-24.156875610351562
-25.35344886779785,8.262654304504395
-3.716552972793579,6.620630741119385
7.77381706237793,32.15762710571289
-0.1595975011587143,-22.884967803955078
-9.160658836364746,-1.34990394115448
1.2065001726150513,-5.348992824554443
-35.350921630859375,1.875553846359253
-7.069875240325928,13.101873397827148
-10.71328067779541,10.760016441345215
-14.116631507873535,9.787605285644531
-1.2766661643981934,11.287618637084961
-10.573915481567383,0.7741392254829407
14.115382194519043,10.21367073059082
-12.467193603515625,-14.459715843200684
13.08280086517334,17.28700828552246
11.954630851745605,-6.418368339538574
-7.212782859802246,-11.952857971191406
-5.74437141418457,17.65157127380371
-7.745022296905518,-12.310937881469727
-9.97128963470459,27.488483428955078
-27.343088150024414,-2.3267478942871094
9.906935691833496,31.08751106262207
15.398009300231934,-4.557314872741699
-16.56285858154297,-7.914023399353027
8.33124828338623,30.38791847229004
-2.137876272201538,11.196118354797363
28.790922164916992,3.7901861667633057
-5.079273700714111,12.80374526977539
-16.53664779663086,25.724985122680664
-31.273651123046875,-13.155786514282227
-15.206751823425293,-1.8199937343597412
15.645761489868164,-22.94668197631836
17.24363899230957,-27.778783798217773
-11.612771987915039,-9.931373596191406
-35.86280822753906,2.9310905933380127
21.461191177368164,-26.43964195251465
-35.099727630615234,2.965590000152588
-12.322676658630371,2.623446226119995
0.008531669154763222,-1.1151459217071533
-4.605762481689453,-33.227840423583984
