x-tsne,y-tsne
-8.872459411621094,0.33949407935142517
9.13154125213623,-6.3740668296813965
-11.55159854888916,-16.884843826293945
12.276070594787598,-10.40091323852539
-17.745914459228516,5.295825004577637
-11.540532112121582,-16.448619842529297
-16.55471420288086,-17.28638458251953
-10.489697456359863,-15.96217155456543
-14.58041763305664,-15.802557945251465
-0.6409739255905151,9.372230529785156
-15.127127647399902,-0.49981915950775146
-16.603805541992188,3.936823844909668
-2.976922035217285,-2.058605194091797
-11.634851455688477,-0.41606810688972473
-17.97467041015625,7.124857425689697
-11.165383338928223,-1.0707266330718994
-17.90673065185547,4.171931743621826
-17.092876434326172,21.901805877685547
-3.0158467292785645,16.43339729309082
-4.67656135559082,4.7573723793029785
13.337435722351074,-0.030099786818027496
-7.566233158111572,13.62399959564209
-15.658205032348633,-9.803605079650879
-1.8458893299102783,-0.2920451760292053
9.982559204101562,-4.156429290771484
-7.788326263427734,9.963606834411621
8.215471267700195,-12.254067420959473
6.491325855255127,-7.327712059020996
-13.349265098571777,9.803837776184082
-7.121054649353027,3.3694450855255127
17.299518585205078,-11.362589836120605
15.851038932800293,-9.736722946166992
-17.60140037536621,2.814178705215454
-11.218725204467773,2.029258966445923
15.035894393920898,-12.975090026855469
15.444890975952148,-6.645284175872803
-9.59010124206543,11.925870895385742
-16.795215606689453,-15.259345054626465
-13.495434761047363,11.882810592651367
15.549288749694824,19.44324493408203
4.238156318664551,-13.150636672973633
-9.45545482635498,2.4667880535125732
-3.9154748916625977,-24.271793365478516
0.32853853702545166,8.22006893157959
-11.437788009643555,3.0007119178771973
19.231931686401367,14.07156753540039
15.528400421142578,22.995716094970703
-10.711337089538574,5.529773712158203
-17.243608474731445,9.638117790222168
7.026173114776611,12.689156532287598
-5.969873905181885,0.9330275654792786
-5.789596080780029,2.6230907440185547
-3.3864939212799072,2.964245080947876
-10.144475936889648,-0.12242673337459564
-7.808984756469727,8.260396003723145
11.73691177368164,-3.6525728702545166
-6.927125453948975,14.532084465026855
17.22286605834961,-1.6342359781265259
6.947540283203125,-19.27912712097168
-9.30125617980957,12.314127922058105
-0.5526908040046692,1.1043670177459717
-9.157794952392578,12.832698822021484
-12.965468406677246,-15.458165168762207
4.540989875793457,11.555939674377441
19.04500389099121,12.269914627075195
9.764081001281738,-17.711198806762695
-4.491783618927002,16.82799530029297
19.408300399780273,12.897481918334961
-10.380803108215332,0.07016429305076599
10.127567291259766,-10.001721382141113
-5.5257697105407715,1.3243675231933594
-15.579561233520508,-13.969274520874023
-17.247846603393555,19.996461868286133
-4.294358253479004,10.95694351196289
-3.058281660079956,-25.3886661529541
-1.317020058631897,-23.028902053833008
-3.0130791664123535,8.917628288269043
7.8405280113220215,12.593149185180664
-3.2878518104553223,-22.522184371948242
7.525018692016602,12.170581817626953
-6.720212936401367,7.478329658508301
-16.23069953918457,2.9610402584075928
9.448189735412598,19.817384719848633
-0.7298567295074463,15.941570281982422
-3.843266248703003,3.271212100982666
-15.756973266601562,-10.001457214355469
17.902116775512695,-6.376392841339111
-4.193869590759277,-24.472707748413086
-15.429646492004395,5.512716293334961
13.82869815826416,19.567882537841797
10.589252471923828,22.249937057495117
-7.046192169189453,12.919051170349121
-16.904991149902344,18.75328826904297
13.135455131530762,-6.221102237701416
-0.1115439236164093,4.663201332092285
18.719079971313477,11.549447059631348
-16.316593170166016,2.545804023742676
-7.151480674743652,5.363215923309326
-3.652663230895996,15.687104225158691
15.107138633728027,19.907819747924805
-15.852652549743652,-14.392254829406738
-17.761371612548828,21.041269302368164
-1.3838382959365845,15.239781379699707
9.202588081359863,-12.02853775024414
14.723555564880371,-3.2422544956207275
-15.228426933288574,1.3970093727111816
-8.276152610778809,15.382254600524902
-22.687978744506836,-13.259662628173828
-11.592208862304688,11.858137130737305
12.5885591506958,-12.517248153686523
-9.589756965637207,3.0554933547973633
-0.496275931596756,0.9206876158714294
-4.136931896209717,4.389906883239746
-11.671041488647461,7.60643196105957
13.402215003967285,-1.9343912601470947
-13.47046947479248,8.934798240661621
6.5841169357299805,-10.44372844696045
-1.9680397510528564,-25.612613677978516
17.280454635620117,-6.822270393371582
4.619252681732178,13.165157318115234
-5.98686408996582,15.031922340393066
-0.18847697973251343,1.6939185857772827
-11.304323196411133,9.000825881958008
5.982393264770508,-19.860227584838867
10.149964332580566,20.18817138671875
-3.2502665519714355,-26.886659622192383
7.759096622467041,-10.330130577087402
-15.317391395568848,0.7222608327865601
-6.729057788848877,2.734213352203369
19.91269302368164,-9.27320384979248
15.346829414367676,-3.4959909915924072
-13.950215339660645,-0.05277855694293976
13.783966064453125,-10.390838623046875
18.59832000732422,-5.897655487060547
14.306180953979492,20.99872589111328
-2.091456413269043,-25.270252227783203
1.1125460863113403,7.689454555511475
-16.41742706298828,1.611596703529358
-17.560190200805664,4.060237407684326
