x-tsne,y-tsne
-31.676612854003906,0.3878084123134613
14.511388778686523,-6.9013824462890625
4.779690265655518,18.412220001220703
11.051212310791016,5.354821681976318
-42.4951171875,3.3392868041992188
4.276706695556641,17.96297836303711
-9.653375625610352,39.394920349121094
20.021299362182617,-43.198753356933594
-0.4431895613670349,23.121536254882812
-3.3583500385284424,-8.70006275177002
-36.60678482055664,5.338709831237793
-31.802921295166016,14.674027442932129
-5.482276916503906,12.144451141357422
-16.22522735595703,20.902141571044922
-44.32215881347656,1.673207402229309
-16.487985610961914,17.144704818725586
-32.499515533447266,13.314468383789062
-10.256793975830078,-40.838401794433594
-15.220419883728027,-16.793087005615234
-12.326022148132324,9.154166221618652
35.843017578125,-6.521533966064453
-33.372711181640625,-19.923051834106445
-2.10705828666687,-43.999393463134766
-6.458181381225586,9.531095504760742
22.4005184173584,-5.584989547729492
-21.264020919799805,-6.5056047439575195
4.939166069030762,-20.874465942382812
13.823735237121582,-11.283595085144043
-22.917339324951172,1.5836087465286255
-15.62984848022461,5.544375896453857
13.65993881225586,15.110967636108398
18.286710739135742,10.30147647857666
-30.90200424194336,17.34103012084961
-34.17720413208008,-11.616080284118652
9.60190486907959,-12.941783905029297
23.58386993408203,6.379061698913574
-33.1585578918457,-17.09868812561035
-11.798986434936523,35.21267318725586
-38.604862213134766,1.280025601387024
1.8482242822647095,37.091861724853516
5.985999584197998,-25.101964950561523
-31.614839553833008,-14.012594223022461
33.84085464477539,20.38011932373047
-18.83753776550293,-21.19651222229004
-36.434268951416016,-15.073995590209961
46.640987396240234,-0.6937856078147888
7.917971611022949,30.925819396972656
-20.049596786499023,0.3527895510196686
-36.57659149169922,8.63493537902832
2.296079635620117,-33.0907096862793
-8.114373207092285,13.985011100769043
-13.052684783935547,4.874685287475586
-5.415928840637207,4.912974834442139
-16.021860122680664,17.229415893554688
-7.079529285430908,-9.65638542175293
29.66962432861328,-6.0268025398254395
-27.149385452270508,-27.424837112426758
36.63285446166992,-2.795302391052246
30.040071487426758,-28.944683074951172
-35.236900329589844,-18.00298309326172
0.508316159248352,15.181351661682129
-34.2447509765625,-19.364023208618164
-2.1741628646850586,21.33177375793457
-5.393051624298096,-21.004812240600586
44.08151626586914,0.6859158873558044
25.08009910583496,-23.495100021362305
-16.427568435668945,-14.967814445495605
44.6114501953125,-3.4526267051696777
-14.406744956970215,17.276262283325195
8.317630767822266,3.9604763984680176
-1.7552430629730225,5.407898426055908
