x-tsne,y-tsne,sample_index
-0.5354875326156616,-20.790430068969727,29663
20.415302276611328,1.6914215087890625,27042
0.8584082126617432,-14.488058090209961,8025
3.48942232131958,-18.63687515258789,18071
-13.294068336486816,3.7921335697174072,35757
-20.15163230895996,12.040871620178223,32163
-11.713911056518555,4.260390281677246,18545
5.196671009063721,-23.380876541137695,27159
6.464875221252441,31.51875114440918,35555
-0.8709449172019958,8.3333158493042,23499
-1.0139548778533936,-1.5146697759628296,27081
5.129298686981201,23.686620712280273,21342
19.8349666595459,21.490671157836914,18929
-14.322558403015137,16.66375160217285,29166
-23.44901466369629,16.45728874206543,26948
14.107954978942871,24.261152267456055,16611
0.22417621314525604,-13.019903182983398,12913
-1.2261055707931519,-10.335599899291992,16945
21.95479965209961,-5.437159061431885,10690
4.7732157707214355,24.359033584594727,6163
18.006040573120117,-20.40410041809082,4187
1.8407623767852783,35.80545425415039,28111
0.7767453789710999,35.07893753051758,19729
11.182414054870605,10.75332260131836,4559
-21.126737594604492,3.453767776489258,19458
-4.391463756561279,9.548592567443848,16764
5.8748698234558105,23.047508239746094,13287
4.544941425323486,-9.189411163330078,7445
21.57748031616211,5.102245330810547,4734
-14.206448554992676,14.528392791748047,17242
-23.457015991210938,3.625214099884033,5413
-19.757089614868164,-5.4529595375061035,22577
-6.428433895111084,-3.7975635528564453,13047
13.011124610900879,15.3555326461792,2595
-9.020739555358887,-20.33421516418457,17262
8.762489318847656,-28.704254150390625,1535
11.023448944091797,-16.4809513092041,5686
2.976515293121338,-29.29446029663086,6097
4.360887050628662,6.685665607452393,14852
14.844074249267578,15.097708702087402,1820
-20.191783905029297,-11.412511825561523,6879
-12.702311515808105,-0.3466986417770386,16169
-9.09971809387207,-16.319753646850586,35212
17.50242805480957,-0.31005772948265076,29058
8.725701332092285,-1.4483270645141602,10887
-8.949658393859863,16.102094650268555,29343
-18.617219924926758,8.214829444885254,32836
0.43516209721565247,4.767611503601074,23014
-15.373080253601074,-27.53598976135254,23776
-0.9722537398338318,-16.648088455200195,17444
-2.0318727493286133,23.524639129638672,5921
12.198674201965332,-15.954547882080078,4648
-3.8954315185546875,8.824810028076172,21496
-13.87583065032959,0.2272939682006836,23819
-28.827560424804688,-2.3940036296844482,37555
-5.555171012878418,17.346275329589844,19629
-8.667987823486328,-3.7140121459960938,6898
-9.744613647460938,-7.103346347808838,5303
-16.34322738647461,-4.430671215057373,10860
-11.181692123413086,-29.30730628967285,20621
0.48633259534835815,-16.36195182800293,39607
-28.367965698242188,3.3561952114105225,37822
-18.907869338989258,-4.298209190368652,29175
4.930820941925049,-27.51864242553711,19781
-19.62931251525879,3.8194620609283447,31599
-14.109793663024902,5.516539573669434,33665
-3.229501247406006,-13.056264877319336,16357
2.8641960620880127,23.099679946899414,32786
-13.703872680664062,4.883813381195068,11503
7.485827445983887,34.58427047729492,36511
2.050724744796753,33.63603210449219,24602
-8.900826454162598,16.244422912597656,22283
-9.009489059448242,12.809576034545898,26157
16.727191925048828,-1.120587706565857,36717
-20.769176483154297,-12.691526412963867,22446
12.025012016296387,5.712042331695557,1517
11.542616844177246,22.101688385009766,19056
-19.624189376831055,-7.813009262084961,33474
0.9184414744377136,-6.234270095825195,23666
-6.495025157928467,6.007149696350098,34437
-8.876091957092285,7.128451824188232,18507
-17.988895416259766,16.15971565246582,36690
-0.9576139450073242,7.757120132446289,35754
3.0764620304107666,-30.085607528686523,24792
16.090002059936523,25.05244255065918,8087
-17.01030158996582,-24.892780303955078,7204
25.562013626098633,2.0241634845733643,38997
4.928638935089111,-32.82726287841797,19129
-13.362202644348145,18.594379425048828,7778
-23.639177322387695,-8.883033752441406,10448
-2.5738937854766846,-23.183259963989258,20878
-18.348648071289062,7.52393102645874,33857
8.633522033691406,16.813488006591797,544
14.3839693069458,24.578781127929688,23060
-1.3657143115997314,21.353483200073242,12905
16.852998733520508,16.83527183532715,3627
17.355405807495117,6.892977714538574,19067
-6.645089626312256,1.2526265382766724,36297
-23.545076370239258,4.232723236083984,23845
11.334944725036621,3.163661479949951,671
-23.736820220947266,11.16567611694336,30064
3.327592134475708,35.87797164916992,1336
5.804738521575928,-0.30160993337631226,33378
3.3451972007751465,34.94645690917969,33790
19.180871963500977,6.54682731628418,30145
11.609660148620605,24.989397048950195,6728
10.820257186889648,16.648130416870117,3436
-5.832864761352539,13.223973274230957,33905
-12.109268188476562,9.029580116271973,35851
3.653376340866089,-0.9967101216316223,25313
7.158146858215332,6.841276168823242,33519
-9.382704734802246,6.821893692016602,26541
-2.8568902015686035,1.6040186882019043,19722
-9.604921340942383,16.851478576660156,39243
2.7775349617004395,12.025520324707031,6640
5.6391167640686035,5.692514419555664,10347
7.874973297119141,34.82334899902344,34716
-10.36655044555664,7.8107686042785645,13146
-21.974756240844727,4.887495040893555,33996
8.611990928649902,33.52082061767578,37311
-9.089648246765137,-25.709550857543945,19144
14.980989456176758,4.8625993728637695,23179
-21.108348846435547,6.82859992980957,19266
-21.49681854248047,-9.294166564941406,9327
18.264713287353516,-20.02452278137207,1713
20.973901748657227,-5.109290599822998,10398
12.426431655883789,1.8110415935516357,3370
15.994894981384277,5.428879737854004,30409
16.25420379638672,25.278568267822266,17563
27.650772094726562,1.9534869194030762,6023
-26.044342041015625,-2.8135898113250732,31000
-11.722451210021973,-20.487821578979492,38339
6.160518646240234,-28.288284301757812,10420
-5.66890811920166,21.702863693237305,14469
0.10496560484170914,9.546003341674805,6820
-1.2749011516571045,19.890235900878906,28753
-2.0841245651245117,7.018413543701172,5789
-10.055349349975586,-16.492202758789062,37669
-5.864429473876953,-16.764883041381836,39063
5.02576208114624,-22.69474220275879,15239
-16.14066505432129,13.109807014465332,38210
6.235197067260742,18.134798049926758,13402
21.903249740600586,7.569073677062988,11427
7.147892951965332,31.506364822387695,38245
1.8891756534576416,25.191194534301758,9483
-17.665922164916992,-11.16551685333252,25903
6.987674713134766,34.24155044555664,39495
10.736960411071777,7.883889675140381,3834
-9.528731346130371,-22.10312843322754,11776
-1.3743692636489868,25.25968360900879,12014
-28.445871353149414,3.867438554763794,24318
-0.2591632902622223,26.30512046813965,38524
-16.420490264892578,-20.712568283081055,28389
2.2107348442077637,-28.776147842407227,30591
-17.874526977539062,14.578106880187988,24835
-1.4590013027191162,-15.834563255310059,34431
-15.23865032196045,6.751123428344727,28288
8.305736541748047,-31.244064331054688,2543
-23.612319946289062,-9.294355392456055,29536
-8.06592845916748,-4.204109191894531,7968
11.724052429199219,10.097909927368164,1893
19.675281524658203,21.31809425354004,30059
-10.878520965576172,-6.311069011688232,21524
10.058793067932129,5.4112229347229,1760
-11.759821891784668,6.717175006866455,18129
-2.5015711784362793,25.468990325927734,39062
-14.262228012084961,-2.1102912425994873,21640
25.267610549926758,8.30802059173584,15231
0.8554992079734802,-14.84321403503418,27434
-12.257716178894043,-24.546329498291016,26866
-3.956742286682129,9.941375732421875,11594
-18.4351863861084,-3.454000949859619,21880
-8.702132225036621,-13.406784057617188,8522
-2.8127706050872803,0.8113458752632141,26492
1.0575872659683228,4.719753742218018,17630
24.464553833007812,9.24390697479248,17836
-3.6252925395965576,-18.39740562438965,15941
16.85288429260254,0.5519055724143982,18361
25.578048706054688,3.3878378868103027,8398
1.086920142173767,-30.20365333557129,5036
-10.49075698852539,5.730637550354004,21912
-19.88600730895996,2.9806902408599854,22297
11.758999824523926,22.656986236572266,16029
3.6873433589935303,23.526573181152344,15755
-19.373029708862305,9.137910842895508,34466
19.300867080688477,21.725772857666016,11866
2.6458899974823,33.84638595581055,35801
5.2117743492126465,-22.78619384765625,18871
-29.39337158203125,5.00808048248291,31337
18.712751388549805,3.577808141708374,25922
-2.4611763954162598,-15.999248504638672,6885
-30.951539993286133,2.2582919597625732,39407
19.5286865234375,14.942728042602539,3393
-4.236998558044434,-25.4014949798584,18936
19.90570831298828,6.266158580780029,30218
-25.89567756652832,-1.6009914875030518,37828
0.7503439784049988,24.243484497070312,11599
20.566837310791016,2.7929911613464355,23857
21.071413040161133,13.108182907104492,3584
-9.064726829528809,16.140195846557617,11352
-5.769017219543457,-11.647025108337402,25339
9.280306816101074,-9.757328987121582,17169
4.798923492431641,-33.08769607543945,13420
10.610943794250488,8.254477500915527,2230
-15.544090270996094,16.08152961730957,32112
1.0472155809402466,24.202829360961914,16490
4.52765417098999,-5.954403877258301,15535
-9.872700691223145,-23.307783126831055,31627
15.363581657409668,0.8516106009483337,32524
-2.180657148361206,25.456623077392578,17957
-15.92839527130127,16.368995666503906,28849
-2.6054155826568604,-17.346240997314453,38822
16.075973510742188,15.455894470214844,1837
-5.9313483238220215,9.450119972229004,36606
-16.345712661743164,-9.617603302001953,38528
12.19001293182373,-8.784489631652832,4433
-3.116579055786133,-24.840126037597656,17945
17.780607223510742,17.138063430786133,2681
24.629920959472656,3.191620111465454,27649
-1.4780107736587524,-14.803717613220215,21008
5.8163042068481445,2.775690793991089,26322
-14.656839370727539,-5.386221885681152,5893
5.694772720336914,-0.15513071417808533,36172
-6.314114570617676,-23.270923614501953,5342
16.735702514648438,-15.931923866271973,2789
6.635220050811768,-6.051956653594971,18096
-7.87101936340332,-2.694359302520752,33362
-22.56242561340332,-7.0761332511901855,16298
3.7976930141448975,-2.0837860107421875,12766
-22.85177230834961,-5.446155071258545,17184
22.07352066040039,-5.798951625823975,5022
-12.520798683166504,-4.8984055519104,12720
-17.205415725708008,11.359343528747559,31533
-16.044021606445312,21.341928482055664,29475
7.8955078125,35.065914154052734,35620
11.533231735229492,16.774658203125,2931
16.313732147216797,24.684188842773438,28912
22.714641571044922,14.012331008911133,3958
-2.6216208934783936,-5.322540283203125,26164
-15.35835075378418,-24.304153442382812,11171
19.37730598449707,-3.4752304553985596,15834
12.216651916503906,0.9746658205986023,5158
12.853727340698242,21.728416442871094,8676
-9.901849746704102,11.262680053710938,26014
-1.9125570058822632,5.63661527633667,24257
-16.107574462890625,7.813594818115234,37726
16.813173294067383,4.716484069824219,7255
3.251884937286377,-9.936226844787598,38639
