x-tsne,y-tsne,sample_index
1.3359698057174683,5.381588459014893,6310
-0.6654766798019409,6.207749366760254,19176
-1.8596054315567017,2.046114444732666,32018
-4.2945942878723145,3.6178667545318604,21210
-1.8313151597976685,-8.684774398803711,8475
-1.3875588178634644,6.354798793792725,23869
-5.132750034332275,0.5537886023521423,21230
1.748897910118103,4.265484809875488,2660
0.4679693281650543,1.52935791015625,28194
-0.5389122366905212,-9.692726135253906,4896
3.273026466369629,6.3263702392578125,33310
3.11856746673584,6.786086559295654,10413
3.190769672393799,4.732522010803223,1803
0.3844773471355438,-6.864469528198242,6848
2.67075777053833,6.750465393066406,28857
-2.8271842002868652,-5.6855340003967285,16819
-0.8466222882270813,-0.7418947219848633,17649
-3.258206844329834,-7.017518997192383,7785
-2.171391487121582,-2.6477866172790527,9621
-1.1525980234146118,6.312172889709473,17756
-3.5095901489257812,-3.9499330520629883,24872
0.7277754545211792,-8.636096954345703,23262
0.0007942989468574524,9.125173568725586,36892
1.5828741788864136,2.5321292877197266,20105
-0.08381356298923492,6.042716979980469,9551
5.568114757537842,0.008887536823749542,17170
-0.8747089505195618,8.188950538635254,33588
2.986907720565796,0.00421026349067688,5128
-3.1197896003723145,-5.105496406555176,10178
-0.1687297224998474,-4.828427791595459,8826
-1.2923831939697266,1.7954180240631104,11094
-4.7895588874816895,3.4960145950317383,32270
1.6950403451919556,2.2152678966522217,11374
4.782386302947998,0.5065802931785583,22556
0.4555073082447052,0.7129378914833069,13137
0.23395714163780212,-8.812686920166016,13372
2.7743046283721924,-2.847903251647949,2734
2.148521900177002,-3.0874176025390625,14173
-2.147716522216797,-3.394022226333618,36294
-5.374577522277832,2.3278868198394775,36889
0.2448783665895462,2.1734280586242676,10121
2.569021463394165,-3.102285861968994,7613
1.179061770439148,-0.7157467007637024,17491
-4.115890026092529,1.8644508123397827,9333
-4.166779518127441,4.2905073165893555,39475
-1.4523732662200928,6.291932106018066,34400
0.3514329493045807,-0.23807331919670105,34389
6.084364891052246,3.0356645584106445,3541
5.702939510345459,1.5131502151489258,18105
-2.7439520359039307,-6.517923355102539,25191
0.9728221297264099,5.586630821228027,20557
-5.230562210083008,1.7588186264038086,33037
1.695043921470642,-6.120476245880127,38748
-2.326254367828369,3.0353755950927734,38686
0.22424206137657166,5.425734043121338,13574
4.891014099121094,1.2961856126785278,30149
0.9225583672523499,5.7707014083862305,8922
-4.569522380828857,-0.8112725019454956,23156
-1.329233169555664,5.963976860046387,21396
-2.0171239376068115,-6.800038814544678,15478
-2.5426583290100098,2.3683412075042725,18677
0.6443573832511902,0.39348268508911133,15302
5.720755577087402,-2.2011396884918213,456
-1.6224833726882935,5.999512195587158,35613
0.08081191033124924,-8.826778411865234,27248
3.8683810234069824,0.3102877140045166,1517
0.34156665205955505,-6.934727191925049,30239
-3.7382853031158447,4.105635643005371,26314
-1.513515591621399,-5.097503185272217,13406
2.436232328414917,4.801595211029053,1929
-3.5193498134613037,7.460423469543457,74
-2.1376593112945557,6.2107696533203125,18134
0.4954427480697632,-0.3883706331253052,27000
2.1198503971099854,-2.7901244163513184,4346
-1.1221675872802734,-5.950379371643066,36620
-1.9840068817138672,2.4576523303985596,10624
2.6766395568847656,-1.427809238433838,9776
3.2168362140655518,3.325470447540283,8856
-2.795119047164917,3.165024518966675,24832
-1.1270723342895508,1.3080319166183472,26480
5.24241828918457,0.40652546286582947,15151
-4.118224620819092,-4.201003551483154,33056
6.082586765289307,2.9012677669525146,2182
3.6312661170959473,6.516797065734863,16206
4.2828240394592285,2.339176893234253,29412
4.173160552978516,-0.8817791938781738,37914
-0.7973819971084595,-5.729536533355713,20766
4.768121719360352,6.061665058135986,9902
2.7294583320617676,3.0268068313598633,24769
-1.3416635990142822,6.378819465637207,36152
-0.2382739782333374,8.626152038574219,23608
-0.35836368799209595,0.7487035393714905,23269
-0.1824760138988495,1.2839844226837158,7476
0.3093412220478058,-0.028015542775392532,36575
4.547418594360352,5.858072280883789,20600
-0.6777318716049194,-4.0910797119140625,10145
5.136722564697266,5.285754680633545,1181
-3.0192434787750244,2.301332950592041,33070
5.913194179534912,-0.6441336274147034,2003
-0.10838568210601807,1.1249654293060303,21163
-0.4557715356349945,-5.598351001739502,10442
5.021981239318848,2.3826608657836914,18030
-3.2116506099700928,3.2931573390960693,10196
-0.027799569070339203,9.042726516723633,39584
5.068877220153809,0.7037432789802551,4970
-0.9262557029724121,0.27117568254470825,26078
-0.2839794158935547,8.533151626586914,7907
-0.9225951433181763,1.7375727891921997,29422
0.16152098774909973,0.8807170391082764,17994
3.587122678756714,4.965677738189697,4719
